"id","firmbr","firm","brand","city","year","quarter","share","constant","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
101110000,1011,1,11,5,88,2,0.035982,1,0.19322,12,0,1.0045,-0.045222,7.9151,-0.010114,-0.35498,-0.087129,-4.4264,0.038192,-1.4605,-0.28298,-3.0495,-0.00649,0.013226,0.15531,0.21778,0.13835,0.15945,0.16631,0.14908,0.14735
101310000,1013,1,13,5,88,2,0.015617,1,0.10477,14,0,0.89892,0.01429,6.0131,-0.011673,-0.27745,-0.028793,-4.0247,0.017725,-0.44633,-0.2831,-3.6312,-0.0075417,0.015222,0.078648,0.12217,0.076634,0.039086,0.061738,0.066115,0.071708
101710000,1017,1,17,5,88,2,0.017984,1,0.13519,3,1,1.0559,0.049659,0.071134,-0.18119,-0.40426,-0.061116,1.0497,-0.70222,-1.026,-0.37789,0.0013941,-0.67566,0.02234,0.11636,0.037318,0.10146,0.06639,0.10901,0.092416,0.087285
103010000,1030,1,30,5,88,2,0.0036304,1,0.11435,4,0,1.019,0.019862,1.9539,-0.0014242,-0.38981,-0.044411,0.18963,0.046295,-0.72856,-0.32523,-1.9843,0.0077279,0.017354,0.090721,0.17573,0.063131,0.11545,0.084875,0.095607,0.081361
104510000,1045,1,45,5,88,2,0.0052205,1,0.15931,14,0,0.97611,-0.012975,7.3932,-0.013109,-0.32535,-0.059251,-4.8729,0.028049,-0.96644,-0.28111,-3.285,-0.0099926,0.01886,0.12272,0.092317,0.075904,0.098843,0.12678,0.091774,0.12539
200510000,2005,2,5,5,88,2,0.011937,1,0.092148,1,0,1.0121,0.017796,-2.5311,0.0019975,-0.40403,-0.030144,2.2932,0.048964,-0.47909,-0.3469,-0.3239,0.012816,0.015227,0.076873,0.13053,0.026781,0.057305,0.049022,0.10332,0.062284
200810000,2008,2,8,5,88,2,0.010678,1,0.10724,11,0,1.0075,0.015197,7.3622,-0.013076,-0.33176,-0.035008,-3.5537,0.025807,-0.55884,-0.27802,-3.0414,-0.0063553,0.016389,0.080887,0.033116,0.026393,0.049894,0.06221,0.080694,0.068778
201510000,2015,2,15,5,88,2,0.0014694,1,0.10213,4,1,1.0902,0.023474,1.8562,-0.20142,-0.39734,-0.036389,0.062516,-0.64332,-0.5875,-0.37623,-0.6996,-0.63994,0.015711,0.061794,0.11106,0.045699,0.0394,0.067482,0.14659,0.068504
201610000,2016,2,16,5,88,2,0.013301,1,0.13308,3,1,1.0571,0.048004,0.083551,-0.18113,-0.4043,-0.059481,1.0365,-0.70012,-0.99688,-0.37813,-0.0023155,-0.67475,0.021907,0.11281,0.024898,0.15888,0.078393,0.097774,0.010443,0.096121
201910000,2019,2,19,5,88,2,0.14092,1,0.090733,13,0,0.91626,0.017424,6.3782,-0.011532,-0.28227,-0.024274,-3.747,0.017623,-0.37416,-0.2755,-3.354,-0.0069852,0.013477,0.043065,0.082798,0.08404,0.049978,0.044832,0.080433,0.045827
202610000,2026,2,26,5,88,2,0.011668,1,0.14028,13,0,0.98522,-0.00083044,7.4606,-0.013217,-0.32628,-0.050126,-4.4132,0.027012,-0.81257,-0.28022,-3.2408,-0.0087618,0.018241,0.097613,0.047577,0.11956,0.067876,0.096095,0.16781,0.10437
202810000,2028,2,28,5,88,2,0.01066,1,0.18618,16,1,0.90705,0.0016937,6.0397,-0.2048,-0.27632,-0.058272,-4.8492,-0.3481,-0.92661,-0.3895,-6.9367,-0.56028,0.034415,0.14471,0.23718,0.090596,0.15225,0.14836,0.21308,0.14669
204010000,2040,2,40,5,88,2,0.0058201,1,0.13488,10,0,1.0235,0.0024711,7.2588,-0.012025,-0.35471,-0.052378,-3.2951,0.033408,-0.85972,-0.2884,-3.0773,-0.0042435,0.017385,0.098938,0.089939,0.12662,0.098101,0.094059,0.12242,0.099027
204810000,2048,2,48,5,88,2,0.0033329,1,0.10182,3,0,1.0186,0.020256,0.61462,-0.0010907,-0.3945,-0.03637,0.84528,0.046345,-0.58809,-0.33239,-1.4876,0.0093168,0.016515,0.066319,0.065945,0.097299,0.088383,0.069237,0.046898,0.073806
300610000,3006,3,6,5,88,2,0.0096835,1,0.1271,20,1,0.65136,0.0034588,-3.7286,-0.01906,-0.027254,-0.0017708,0.038742,0.059347,0.064828,-0.67285,-14.793,-0.86856,0.024348,0.091994,0.10706,0.12302,0.082345,0.091901,0.11067,0.083386
301410000,3014,3,14,5,88,2,0.02997,1,0.13908,7,0,1.0217,0.0069266,5.2095,-0.0056686,-0.37573,-0.058764,-1.7072,0.042627,-0.97671,-0.30562,-2.9017,0.0022133,0.017337,0.1355,0.029495,0.1123,0.097605,0.10348,0.064389,0.1006
400210000,4002,4,2,5,88,2,0.0081809,1,0.1564,14,0,0.97396,-0.010674,7.3398,-0.013114,-0.32362,-0.057415,-4.8382,0.02754,-0.93466,-0.28116,-3.3052,-0.0099448,0.018925,0.12286,0.15414,0.11621,0.088041,0.11191,0.13671,0.12323
401010000,4010,4,10,5,88,2,0.0044703,1,0.10664,6,0,1.0319,0.018131,4.3989,-0.0078596,-0.37775,-0.038507,-1.1538,0.03909,-0.62427,-0.31014,-2.5477,0.003097,0.016988,0.042106,0.10198,0.058874,0.041548,0.064299,0.041127,0.08642
401210000,4012,4,12,5,88,2,0.0054038,1,0.1417,12,0,1.0046,-0.002451,7.6541,-0.013137,-0.33859,-0.053152,-4.1248,0.029638,-0.86797,-0.28176,-3.1484,-0.0075186,0.017818,0.10612,0.029856,0.16981,0.14694,0.10566,0.19835,0.11659
601810000,6018,6,18,5,88,2,0.0086573,1,0.15131,0,0,1.0017,0.043637,-4.1679,0.019239,-0.40327,-0.073723,3.466,0.062767,-1.2505,-0.34614,0.23921,0.016022,0.021039,0.1063,0.20738,0.13988,0.07709,0.1148,0.14201,0.12484
100410000,1004,1,4,7,88,2,0.048862,1,0.089413,2,1,-0.29196,-0.052352,2.5788,-0.31997,-0.33612,-0.013237,4.8103,-0.62681,-0.15271,-0.48612,-0.63516,-0.60327,0.01316,0.071327,0.064283,0.055373,0.055677,0.068495,0.039756,0.050088
100610000,1006,1,6,7,88,2,0.21299,1,0.10544,18,1,-0.42099,-0.035222,0.79264,-0.61982,-0.28515,-0.030216,-5.5788,-0.32955,-0.47084,-0.5022,-9.317,-0.52702,0.018249,0.06079,0.045692,0.08698,0.066854,0.071453,0.038017,0.049474
100710000,1007,1,7,7,88,2,0.056389,1,0.11213,4,1,-0.3019,-0.052517,3.5811,-0.32009,-0.3348,-0.035015,2.8669,-0.61862,-0.54999,-0.48498,-1.8878,-0.58959,0.017341,0.067936,0.1333,0.10006,0.06318,0.067012,0.029518,0.082481
100910000,1009,1,9,7,88,2,0.0022759,1,0.13523,3,0,-0.29934,-0.050345,4.1664,0.012769,-0.33812,-0.059069,4.6209,0.38046,-0.99193,-0.46594,-2.0213,-0.090328,0.019881,0.12053,0.14548,0.12417,0.10061,0.10552,0.08101,0.10189
101110000,1011,1,11,7,88,2,0.050204,1,0.17066,12,0,-0.31273,-0.058232,3.2505,0.007465,-0.33228,-0.089425,-4.4682,0.31303,-1.5413,-0.46309,-5.659,-0.10568,0.023045,0.1324,0.070454,0.14341,0.11518,0.13854,0.2813,0.12995
101310000,1013,1,13,7,88,2,0.034962,1,0.086609,14,0,-0.29228,-0.030345,3.0304,0.13557,-0.30648,-0.020221,-4.2805,0.20016,-0.29785,-0.46185,-6.3306,-0.11626,0.015712,0.030287,0.079182,0.071328,0.061324,0.046252,0.011088,0.054472
101710000,1017,1,17,7,88,2,0.010934,1,0.12402,3,1,-0.30091,-0.053041,3.2355,-0.31755,-0.33633,-0.046599,4.0942,-0.66169,-0.76141,-0.48028,-1.3881,-0.58587,0.019215,0.068802,0.077346,0.099571,0.11457,0.090988,0.14247,0.086368
103010000,1030,1,30,7,88,2,0.042971,1,0.099101,4,0,-0.29062,-0.059,4.115,-0.0020261,-0.33873,-0.020855,3.1664,0.34572,-0.28809,-0.46347,-2.6158,-0.078101,0.015677,0.056025,0.0023841,0.042548,0.12777,0.080542,0.0046799,0.067115
104510000,1045,1,45,7,88,2,0.014358,1,0.12493,14,0,-0.31052,-0.057189,3.0298,0.10033,-0.32002,-0.044758,-4.8245,0.23992,-0.72568,-0.46622,-6.3794,-0.11991,0.019877,0.10071,0.070644,-0.016005,0.099624,0.083416,0.10706,0.084762
200510000,2005,2,5,7,88,2,0.029751,1,0.12156,1,0,-0.29799,-0.054998,3.7967,0.023648,-0.33837,-0.043617,6.9327,0.3873,-0.70568,-0.46714,-1.2993,-0.088011,0.017876,0.093887,0.059353,0.17468,0.091574,0.097909,0.025216,0.084538
200810000,2008,2,8,7,88,2,0.01816,1,0.11542,11,0,-0.30033,-0.05362,4.2267,0.05341,-0.32909,-0.038318,-3.0678,0.26785,-0.61109,-0.46386,-5.387,-0.10594,0.018353,0.072879,0.014448,0.13716,0.09045,0.085144,0.02389,0.086735
201510000,2015,2,15,7,88,2,0.0039407,1,0.099351,4,1,-0.29962,-0.05082,3.5124,-0.32811,-0.33403,-0.02372,2.7319,-0.59483,-0.3456,-0.4887,-1.8238,-0.59319,0.015304,0.070988,0.081346,0.088896,0.11939,0.068911,0.050339,0.073402
201610000,2016,2,16,7,88,2,0.010655,1,0.1249,3,1,-0.301,-0.05301,3.2402,-0.31754,-0.33635,-0.0475,4.1029,-0.66307,-0.77794,-0.48012,-1.3918,-0.58541,0.019372,0.097914,0.11351,0.10529,0.09542,0.099677,0.033326,0.09979
201910000,2019,2,19,7,88,2,0.0042907,1,0.12363,13,0,-0.30776,-0.056511,3.5204,0.082301,-0.32373,-0.044249,-4.319,0.25044,-0.717,-0.46551,-6.0569,-0.11551,0.019435,0.094314,0.036379,0.15095,0.059905,0.08866,0.07618,0.093655
202610000,2026,2,26,7,88,2,0.0063086,1,0.1337,13,0,-0.31066,-0.060566,3.4318,0.070108,-0.3256,-0.052145,-4.4746,0.26099,-0.85811,-0.46523,-6.0583,-0.11495,0.020175,0.099945,0.095763,0.19557,0.21937,0.10641,0.10433,0.094386
202810000,2028,2,28,7,88,2,0.007489,1,0.20483,16,1,-0.35785,-0.094516,2.4129,-0.42702,-0.31559,-0.099874,-5.9893,-0.44803,-1.6975,-0.49327,-8.2679,-0.54481,0.036319,0.18332,0.21324,0.14226,0.19648,0.18113,0.16492,0.16794
204010000,2040,2,40,7,88,2,0.011063,1,0.11795,10,0,-0.29931,-0.054762,4.383,0.033738,-0.33206,-0.040313,-2.406,0.28468,-0.64643,-0.46294,-5.0204,-0.10098,0.018273,0.099066,0.063308,0.091151,0.073616,0.078569,0.024215,0.086719
204810000,2048,2,48,7,88,2,0.023856,1,0.10277,3,0,-0.29289,-0.059555,3.9465,0.0014313,-0.33888,-0.023804,4.3383,0.35944,-0.34088,-0.46451,-2.1459,-0.07831,0.015675,0.061925,0.048714,0.10633,0.080392,0.061565,0.090554,0.07804
300610000,3006,3,6,7,88,2,0.0044097,1,0.12649,20,1,-0.41677,-0.04674,-0.98405,-0.62412,-0.28562,-0.040784,-6.6007,-0.32913,-0.65013,-0.49804,-10.284,-0.52106,0.022806,0.095431,0.13451,0.096147,0.063432,0.097897,0.081115,0.087484
301410000,3014,3,14,7,88,2,0.034335,1,0.15742,7,0,-0.30319,-0.046167,4.3241,-0.0067966,-0.33701,-0.082353,0.17653,0.35992,-1.4208,-0.46363,-3.5243,-0.094611,0.022234,0.11595,0.16387,0.12941,0.11582,0.12964,0.0042052,0.12105
400210000,4002,4,2,7,88,2,0.019863,1,0.15001,14,0,-0.31672,-0.067139,2.7869,0.068973,-0.32502,-0.064891,-5.2855,0.26539,-1.0863,-0.46565,-6.4129,-0.11777,0.021924,0.11058,0.13775,0.090713,0.15301,0.11098,0.13153,0.11662
401010000,4010,4,10,7,88,2,0.010714,1,0.13994,6,0,-0.30063,-0.05077,4.3831,-0.0032148,-0.33754,-0.063158,1.2207,0.35717,-1.0659,-0.46355,-3.2239,-0.090514,0.019985,0.12478,0.16684,0.14864,0.11523,0.099488,0.16099,0.10275
401210000,4012,4,12,7,88,2,0.0057686,1,0.1302,12,0,-0.30724,-0.058483,3.8276,0.055058,-0.32822,-0.049939,-3.8575,0.27037,-0.81929,-0.46433,-5.7153,-0.11035,0.019556,0.10537,0.0011173,0.0088271,0.080021,0.10396,0.10314,0.10374
601810000,6018,6,18,7,88,2,0.030877,1,0.12929,0,0,-0.29895,-0.052061,3.7723,0.036993,-0.33806,-0.05268,8.2539,0.39642,-0.8741,-0.46818,-0.9929,-0.094211,0.019267,0.11284,0.10289,0.11025,0.048054,0.099076,0.085652,0.10173
100410000,1004,1,4,8,88,2,0.0023904,1,0.079068,2,1,0.48764,0.053349,-0.82275,-0.64217,0.049791,0.045001,8.4028,-0.64509,0.91457,0.14766,4.6719,-0.44639,-0.02038,0.040057,0.10885,0.033502,0.047833,0.052707,0.032747,0.056872
100610000,1006,1,6,8,88,2,0.049565,1,0.095938,18,1,0.45431,0.027978,-3.0511,0.41303,0.20715,0.019376,3.6212,0.20863,0.42137,-0.27611,-6.8547,-0.57312,0.0032273,0.04209,0.019154,0.057866,0.035705,0.050233,0.053611,0.053185
100710000,1007,1,7,8,88,2,0.03103,1,0.095108,4,1,0.4871,0.055459,0.72843,-0.68088,0.050907,0.030785,6.5144,-0.60377,0.65662,0.14528,3.9844,-0.46669,-0.016712,0.06137,0.060063,0.023875,0.018108,0.056271,0.010353,0.055656
100910000,1009,1,9,8,88,2,0.0075756,1,0.098167,3,0,0.51317,0.053022,-2.3939,0.083504,0.051322,0.032658,8.3802,0.14549,0.69684,0.17492,2.2029,-0.11918,-0.017274,0.074091,0.073255,0.1425,0.065454,0.060685,0.09648,0.069532
101110000,1011,1,11,8,88,2,0.44688,1,0.13295,12,0,0.52964,0.058454,3.2883,0.13606,0.058614,0.0046936,0.93547,0.089395,0.19211,0.16853,1.2563,-0.097576,-0.011226,0.059858,0.072541,0.1231,0.024641,0.077808,0.129,0.046602
101310000,1013,1,13,8,88,2,0.0079878,1,0.12327,14,0,0.52921,0.053777,2.0441,0.11851,0.075268,0.0086324,0.87553,0.075207,0.25575,0.121,0.59524,-0.1102,-0.0097347,0.080408,0.1193,0.078218,0.073259,0.093793,0.1164,0.08281
101710000,1017,1,17,8,88,2,0.0038052,1,0.14749,3,1,0.51242,0.055675,-0.67244,-0.7258,0.0553,-0.012831,9.095,-0.79514,-0.13097,0.15809,5.0814,-0.52654,-0.0066245,0.090898,0.12376,0.15106,0.11656,0.12046,0.088017,0.12444
103010000,1030,1,30,8,88,2,0.0003584,1,0.13571,4,0,0.51708,0.05864,-1.8597,0.09031,0.053941,-0.001286,7.9989,0.15668,0.079997,0.16953,2.4639,-0.11652,-0.0098288,0.096412,0.15792,0.15578,0.13922,0.10691,0.06218,0.11719
104510000,1045,1,45,8,88,2,0.0012193,1,0.16055,14,0,0.53346,0.054941,2.3347,0.14308,0.064029,-0.0027399,0.42998,0.090826,0.075591,0.15151,0.79322,-0.10516,-0.010278,0.12606,0.095003,0.10776,0.11499,0.13289,0.068933,0.12253
200510000,2005,2,5,8,88,2,0.00072191,1,0.14608,1,0,0.51907,0.059226,-5.431,0.059306,0.055694,-0.012502,11.651,0.16131,-0.12632,0.16569,2.3551,-0.13464,-0.0073102,0.11762,0.066145,0.11148,0.12762,0.11887,0.15846,0.11835
200810000,2008,2,8,8,88,2,0.0099757,1,0.10833,11,0,0.52367,0.055275,3.4986,0.12604,0.058103,0.011802,1.2291,0.082345,0.3044,0.1716,1.3293,-0.095962,-0.011892,0.076452,0.024792,0.052616,0.096577,0.06291,0.18123,0.070651
201510000,2015,2,15,8,88,2,0.00046409,1,0.10887,4,1,0.49697,0.056672,0.55885,-0.70286,0.052204,0.02192,7.0088,-0.66201,0.49997,0.15004,4.2371,-0.49378,-0.014389,0.083956,0.12306,0.0088744,-0.0016346,0.081507,0.033911,0.077817
201610000,2016,2,16,8,88,2,0.0028474,1,0.14904,3,1,0.51264,0.055569,-0.68588,-0.72685,0.055364,-0.014406,9.1156,-0.79728,-0.15981,0.15819,5.0888,-0.52724,-0.0062821,0.12639,0.07321,0.086685,0.13346,0.11116,0.15627,0.12142
201910000,2019,2,19,8,88,2,0.0026235,1,0.13354,13,0,0.53117,0.056714,2.8579,0.13145,0.064273,0.0054192,0.78101,0.083643,0.20565,0.1528,1.0129,-0.10319,-0.010895,0.083917,0.053557,0.12891,0.044425,0.12538,0.11048,0.097412
202610000,2026,2,26,8,88,2,0.01334,1,0.10829,13,0,0.5255,0.0539,2.7797,0.11501,0.07296,0.010901,0.98813,0.073301,0.2856,0.12992,0.80938,-0.10392,-0.0096109,0.077401,-0.0017785,0.050577,0.13415,0.082188,0.050286,0.064547
202810000,2028,2,28,8,88,2,0.016064,1,0.19282,16,1,0.50638,0.028192,0.85313,-0.5114,0.076607,-0.014353,-0.20625,-0.24811,-0.11734,0.09141,-1.3131,-0.44591,-0.00098468,0.16961,0.17688,0.14427,0.1409,0.13939,0.15536,0.16318
204010000,2040,2,40,8,88,2,0.017177,1,0.10294,10,0,0.52013,0.054019,3.4829,0.12647,0.053924,0.014074,1.5315,0.085596,0.3431,0.18212,1.4366,-0.093819,-0.012694,0.074243,0.06963,0.034853,0.053198,0.078546,0.099172,0.067764
204810000,2048,2,48,8,88,2,0.0022653,1,0.13351,3,0,0.51748,0.058202,-3.0039,0.079319,0.054494,0.00074806,9.188,0.15844,0.11688,0.16809,2.4562,-0.12287,-0.010238,0.095761,0.20056,0.14383,0.063437,0.095981,0.14254,0.11004
300610000,3006,3,6,8,88,2,0.0024212,1,0.15103,20,1,0.49348,0.016177,-6.3194,0.26458,0.15114,0.019194,2.6414,0.1355,0.46437,-0.12938,-5.1499,-0.45602,-0.0029496,0.11253,0.11481,0.083191,0.084737,0.12237,0.16671,0.11002
301410000,3014,3,14,8,88,2,0.0042406,1,0.17206,7,0,0.51854,0.062179,0.83832,0.12447,0.054373,-0.035187,4.9905,0.15918,-0.53663,0.16932,2.3683,-0.097882,-0.0022804,0.15395,0.11063,0.13563,0.13522,0.14877,0.19461,0.12731
400210000,4002,4,2,8,88,2,0.0054924,1,0.13956,14,0,0.53219,0.054572,2.1523,0.12937,0.069384,0.0048975,0.69145,0.081319,0.20048,0.13718,0.73401,-0.10942,-0.010655,0.095691,0.041622,0.025387,0.049308,0.11321,0.059176,0.112
401010000,4010,4,10,8,88,2,0.00061975,1,0.12692,6,0,0.5159,0.05835,0.55508,0.11383,0.051114,0.0067397,5.3352,0.14155,0.22636,0.17795,2.2332,-0.10258,-0.011827,0.10393,0.11699,0.14302,0.099015,0.080354,0.13115,0.090372
401210000,4012,4,12,8,88,2,0.0025856,1,0.10182,12,0,0.52302,0.053523,3.2851,0.11709,0.067081,0.012269,1.0759,0.074552,0.30629,0.14777,1.0587,-0.099295,-0.010432,0.069388,0.051204,0.061163,0.069933,0.066654,0.14488,0.063306
601810000,6018,6,18,8,88,2,0.0016706,1,0.12358,0,0,0.51872,0.056893,-6.4623,0.05142,0.055445,0.010927,12.648,0.15917,0.30303,0.16613,2.2251,-0.13884,-0.012419,0.094941,0.064746,0.049949,0.091887,0.074438,0.083569,0.095032
100410000,1004,1,4,11,88,2,0.0073846,1,0.085813,2,1,0.79041,-0.013929,-1.5423,-0.13647,-0.16073,0.013587,5.7178,-0.552,0.33099,0.15722,1.5961,-0.39331,-0.0052155,0.065242,0.029584,0.094539,0.065106,0.055498,0.032179,0.054735
100610000,1006,1,6,11,88,2,0.024565,1,0.13971,18,1,0.77936,0.0076612,-20.8,-0.29088,0.17717,0.022711,2.3232,0.090079,0.50699,-0.45191,-11.048,-0.69384,0.022744,0.096707,0.060575,0.10175,0.11905,0.077607,0.20283,0.10406
100710000,1007,1,7,11,88,2,0.017727,1,0.12198,4,1,0.79051,-0.022744,-0.28132,-0.11199,-0.15783,-0.016235,4.1551,-0.55015,-0.20456,0.15118,0.53991,-0.3848,0.0024626,0.1072,0.15071,0.061146,0.075694,0.093429,0.12306,0.07321
100910000,1009,1,9,11,88,2,0.022363,1,0.086704,3,0,0.78444,-0.03017,-0.062543,-0.040845,-0.16971,0.010154,4.4626,0.24787,0.2685,0.35285,0.63601,0.0061443,-0.0037861,0.06048,0.070367,-0.019505,0.10984,0.064568,-0.05355,0.057626
101110000,1011,1,11,11,88,2,0.016422,1,0.19938,12,0,0.80073,-0.001273,-7.0239,-0.12527,-0.14824,-0.076956,-1.9474,0.25494,-1.2885,0.16447,-0.27268,-0.038476,-0.0015636,0.1583,0.21038,0.15623,0.16749,0.17254,0.07861,0.17086
101310000,1013,1,13,11,88,2,0.022658,1,0.10162,14,0,0.82691,-0.013605,-9.4572,-0.10471,-0.10941,-0.00097336,-1.9872,0.16707,0.062726,0.0038997,-2.7325,-0.018016,0.00444,0.068081,0.031719,0.10188,0.050918,0.071126,0.076766,0.063102
101710000,1017,1,17,11,88,2,0.10182,1,0.11304,3,1,0.78933,-0.021353,-0.78398,-0.12441,-0.15919,-0.0089062,4.966,-0.5579,-0.07289,0.15727,1.033,-0.39014,0.00045886,0.088353,0.064883,0.025509,0.0994,0.069481,0.15542,0.056591
103010000,1030,1,30,11,88,2,0.0041711,1,0.13643,4,0,0.78801,-0.022678,-0.06213,-0.071719,-0.16196,-0.028736,4.1305,0.2804,-0.42822,0.26834,0.19186,0.00064797,0.00054243,0.10553,0.072864,0.10006,0.13301,0.11753,0.16227,0.098153
104510000,1045,1,45,11,88,2,0.0038853,1,0.11964,14,0,0.82566,-0.010852,-9.2994,-0.11534,-0.12765,-0.011519,-2.3694,0.19003,-0.11914,0.050952,-2.3004,-0.016443,0.0062612,0.091091,0.13274,0.15632,0.10359,0.078998,0.056208,0.084165
200510000,2005,2,5,11,88,2,0.0046195,1,0.16295,1,0,0.78655,-0.020489,-1.313,-0.053248,-0.16082,-0.056453,7.1776,0.34414,-0.93654,0.24045,0.79879,0.068473,0.0024691,0.13597,0.15831,0.16697,0.17967,0.14418,0.16377,0.13563
200810000,2008,2,8,11,88,2,0.012732,1,0.11656,11,0,0.81682,-0.016065,-5.5193,-0.10203,-0.1506,-0.011766,-0.94873,0.20935,-0.1246,0.1532,-0.56843,-0.025382,0.0037212,0.076126,0.07855,0.10075,0.059578,0.096414,0.14985,0.07543
201510000,2015,2,15,11,88,2,0.0030772,1,0.11102,4,1,0.7921,-0.020571,-0.34012,-0.11174,-0.15801,-0.0074238,4.1215,-0.54155,-0.04692,0.14682,0.5568,-0.38522,0.0004844,0.082105,0.036826,0.080976,0.078453,0.078012,0.12828,0.075604
201610000,2016,2,16,11,88,2,0.019586,1,0.12793,3,1,0.78809,-0.024428,-0.78401,-0.12222,-0.15888,-0.021654,5.0204,-0.56824,-0.30238,0.16159,1.0164,-0.39075,0.0031944,0.09715,0.0067032,0.06372,0.13458,0.099069,0.099185,0.092331
201910000,2019,2,19,11,88,2,0.0095344,1,0.11677,13,0,0.82397,-0.012973,-7.9449,-0.11188,-0.13746,-0.010814,-1.965,0.1964,-0.10757,0.086484,-1.6293,-0.019672,0.0051038,0.075311,0.019624,0.14642,0.090794,0.087864,0.034315,0.080714
202610000,2026,2,26,11,88,2,0.0050759,1,0.12517,13,0,0.82175,-0.011343,-7.9548,-0.11485,-0.14078,-0.016235,-2.0526,0.20441,-0.20227,0.099483,-1.5077,-0.019481,0.0058615,0.1122,0.10964,0.048937,0.021282,0.089444,0.051209,0.094504
202810000,2028,2,28,11,88,2,0.010993,1,0.18664,16,1,0.81335,-0.0038126,-12.571,0.059264,-0.097399,-0.047778,-3.1416,-0.39,-0.74987,-0.017063,-5.848,-0.55713,0.019151,0.14951,0.12622,0.18226,0.1791,0.13903,0.15814,0.16397
204010000,2040,2,40,11,88,2,0.0022791,1,0.11759,10,0,0.81229,-0.017394,-4.4222,-0.096235,-0.15434,-0.012699,-0.35061,0.2153,-0.14095,0.18142,-0.20392,-0.027576,0.0032191,0.070505,0.09873,0.093577,0.040209,0.097963,0.13644,0.086911
204810000,2048,2,48,11,88,2,0.016097,1,0.094067,3,0,0.78466,-0.029538,-0.070102,-0.044246,-0.16845,0.0051212,4.565,0.25572,0.17946,0.33882,0.58766,0.0082179,-0.0030495,0.073139,-0.0060196,0.02858,0.098939,0.058688,0.047799,0.073609
300610000,3006,3,6,11,88,2,0.0073477,1,0.1729,20,1,0.77807,0.012104,-23.645,-0.27387,0.15936,0.019787,1.8309,0.053646,0.47316,-0.41301,-12.242,-0.69395,0.029149,0.12845,0.13408,0.22984,0.14981,0.12725,0.095722,0.13541
301410000,3014,3,14,11,88,2,0.05158,1,0.17854,7,0,0.7933,-0.011776,-1.4369,-0.10244,-0.15576,-0.064309,1.8147,0.27384,-1.0687,0.21507,-0.14284,-0.03371,-0.0015584,0.14853,0.10509,0.17023,0.14968,0.13579,0.11393,0.13231
400210000,4002,4,2,11,88,2,0.014609,1,0.16792,14,0,0.81195,-0.0020438,-9.4286,-0.13127,-0.14344,-0.046886,-2.9884,0.232,-0.74431,0.12054,-1.4574,-0.01768,0.007567,0.10929,0.087144,0.15012,0.127,0.13358,0.054773,0.13569
401010000,4010,4,10,11,88,2,0.011977,1,0.10019,6,0,0.79711,-0.02628,-0.93423,-0.066259,-0.16438,-0.00085217,2.2731,0.22659,0.069559,0.28344,0.51576,-0.021814,-0.00052706,0.07781,0.025683,0.069087,0.043941,0.053966,0.095526,0.078481
401210000,4012,4,12,11,88,2,0.041968,1,0.10225,12,0,0.8241,-0.01728,-6.6704,-0.10297,-0.1404,-0.002778,-1.3971,0.19014,0.03155,0.1029,-1.1925,-0.022914,0.002792,0.068991,0.069598,0.091992,0.12319,0.073989,0.10057,0.059198
601810000,6018,6,18,11,88,2,0.0115,1,0.15664,0,0,0.786,-0.021793,-2.3471,-0.034267,-0.16131,-0.050839,8.1808,0.35527,-0.83504,0.24148,1.3502,0.09311,0.0027177,0.14809,0.015823,0.010902,0.13418,0.1263,0.022644,0.12464
100410000,1004,1,4,12,88,2,0.023913,1,0.04754,2,1,0.06456,-0.00069872,-3.9474,-0.4828,-0.24716,0.013236,2.3863,-0.43339,0.2985,-0.1489,4.1544,-0.51435,-0.010476,0.02071,0.076208,-0.018763,0.024962,0.0069058,-0.024538,0.0074623
100610000,1006,1,6,12,88,2,0.034508,1,0.1088,18,1,-0.2432,-0.020426,-16.359,-0.64447,-0.00060948,-0.0012489,-0.10455,0.015741,0.058088,0.035229,0.12042,0.0032965,-0.016117,0.061586,0.0073816,0.065196,0.11467,0.068335,0.095251,0.070294
100710000,1007,1,7,12,88,2,0.025361,1,0.079615,4,1,0.057858,-0.0046716,-3.5541,-0.56826,-0.24367,-0.0042319,1.4348,-0.44348,-0.0022093,-0.1349,3.1402,-0.52805,-0.0043465,0.051541,0.020818,0.068556,0.044942,0.039399,0.087326,0.0507
100910000,1009,1,9,12,88,2,0.0081671,1,0.085634,3,0,0.084003,-0.0084306,-3.7401,-0.089402,-0.26932,-0.011886,1.6961,0.15979,-0.14283,-0.064378,3.1179,0.10996,-0.0034057,0.051347,0.059867,0.050167,0.071975,0.048165,0.025294,0.049129
101110000,1011,1,11,12,88,2,0.026857,1,0.15828,12,0,-0.040861,-0.02214,-5.0405,0.038213,-0.2177,-0.043738,-2.9449,0.11003,-0.67814,0.082863,0.56632,0.058024,-0.011568,0.13278,0.098531,0.15484,0.10142,0.11985,0.15207,0.11453
101310000,1013,1,13,12,88,2,0.0071021,1,0.13828,14,0,-0.11592,-0.014503,-8.8765,0.016532,-0.17641,-0.027285,-2.7588,0.062556,-0.38826,0.19399,2.7719,-0.0073292,-0.020051,0.11138,0.083065,0.055842,0.10079,0.099593,0.12605,0.10179
